Station ID,Station Marketing Name,Company Name,Mailing address,Mailing address postal code,Phone,Street Address,Street address postal code,Municipality,County,Country,Fax,Bankgiro,Postgiro,Org. number,Branch ID,MSI number,Has real estate,Report / KPI Attendant,Customer number,Customer number logistic,EAN code,Retailer ID,Equipment ID,Customer no. Wholesaler,Uffe owner number,Direct category shipment,Ownership/OperationType,Previous owner/Operation,Date of change,Station type,Status,Unit,Category,Price profile,Cluster,In Operation from,In operation to,Engineer district,Sales zone,Always Open,Working Days,Saturdays,Sundays,X-Coord,Y-Coord,Services,Fuels,Display Name,Country Code
70582,STATOIL SZCZECINEK,STATOIL POLAND,,,94 372 45 05,ul. Cieślaka 2,78-400 Szczecinek,Szczecinek,Zachodniopomorskie,Poland,(094) 372 45 06,,,,,,N,No / No,,,5909000540989,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,1999-08-17,,Not Entered PL,Krzysztof Stankiewicz,00.00-24.00,,,,16.709828,53.707683,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Truck parking, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Szczecinek, Cieślaka",PL
70590,STATOIL KRAKÓW,STATOIL POLAND,,,12-413 14 58,ul. Mogilska 81,31-545 Kraków,Kraków,Małopolskie,Poland,(012) 413 23 50,,,,,,N,No / No,,,5909000540828,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2001-04-25,,Not Entered PL,Łukasz Dąbrowski,00.00-24.00,,,,19.972028,50.066417,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Kraków, Mogilska",PL
70593,"STATOIL GORLICE, Sportowa 3",STATOIL POLAND,,,18-352 70 88,ul. Sportowa 3,38-300 Gorlice,Gorlice,Małopolskie,Poland,(018) 352 65 55,,,,,,N,No / No,,,5909000542020,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2002-09-30,,Not Entered PL,Robert Konieczny,00.00-24.00,,,,21.160494,49.655065,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Truck parking","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Gorlice, Sportowa",PL
70594,"STATOIL GŁOGÓW, Al. Wolności 3",STATOIL POLAND,,,76 835 00 85,Al. Wolności 3,67-200 Głogów,Głogów,Dolnosląskie,Poland,(076) 835 00 75,,,,,,N,No / No,,,5909000541641,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2000-06-06,,Not Entered PL,Piotr Stawski,00.00-24.00,,,,16.086366,51.664291,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Głogów, Al. Wolności",PL
70597,STATOIL ŻORY,STATOIL POLAND,,,32-469 62 71,ul. Wodzisławska 32,44-240 Żory,Żory,Śląskie,Poland,(032) 469 62 90,,,,,,N,No / No,,,5909000541252,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2002-11-01,,Not Entered PL,Mariusz Kieczek,00.00-24.00,,,,18.681394,50.041528,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Truck parking, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Żory, Wodzisławska",PL
70611,"STATOIL POZNAŃ, Bobrzańska",STATOIL POLAND,,,61 870 29 43,ul. Bobrzańska 21,61-248 Poznań,Poznań,Wielkopolskie,Poland,(061) 870 24 56,,,,,,N,No / No,,,5909000540378,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2002-03-01,,Not Entered PL,Rafał Gardzielewski,00.00-24.00,,,,16.973753,52.382358,"ATM, Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Poznań, Bobrzańska",PL
70615,STATOIL KLUCZBORK,STATOIL POLAND,,,77-414 25 22,ul. Moniuszki 1,46-200 Kluczbork,Kluczbork,Opolskie,Poland,(077) 414 25 22,,,,,,N,No / No,,,5909000542082,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2001-10-31,,Not Entered PL,Piotr Bartoszewicz,00.00-24.00,,,,18.217492,50.974897,"Car wash, Made to Go fast food, Routex Atlas, Lounge","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Kluczbork, Moniuszki",PL
70616,STATOIL PRUDNIK,STATOIL POLAND,,,77-436 73 66,ul. Wiejska 2,48-200 Prudnik,Prudnik,Opolskie,Poland,(077) 436 79 06,,,,,,N,No / No,,,5909000542310,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2001-03-09,,Not Entered PL,Piotr Bartoszewicz,00.00-24.00,,,,17.587503,50.321911,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Truck parking","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Prudnik, Wiejska",PL
70635,STATOIL ŻARY,STATOIL POLAND,,,68 363 48 31,ul. Ułańska 2,68-200 Żary,Żary,Lubuskie,Poland,(068) 363 48 31,,,,,,N,No / No,,,5909000542495,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-10-24,,Not Entered PL,Piotr Stawski,00.00-24.00,,,,15.135819,51.636767,"Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Truck parking","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz",Statoil Żary,PL
70641,STATOIL LUBLIN,STATOIL POLAND,,,81-746 53 77,ul. Łęczyńska 45,20-313 Lublin,Lublin,Lubelskie,Poland,(081) 746 53 78,,,,,,N,No / No,,,5909000540743,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2002-09-19,,Not Entered PL,Irek Bakalarski,00.00-24.00,,,,22.588211,51.241217,"Made to Go fast food, Routex Atlas, Lounge, Trailer rental","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Lublin, Łęczyńska",PL
70643,STATOIL ZAMOŚĆ,STATOIL POLAND,,,84-627 11 22,ul. Wyszyńskiego 24,22-400 Zamość,Zamość,Lubelskie,Poland,(084) 627 15 22,,,,,,N,No / No,,,5909000541573,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2002-10-14,,Not Entered PL,Irek Bakalarski,00.00-24.00,,,,23.270594,50.715050,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Truck parking, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Zamość, Wyszyńskiego",PL
70644,STATOIL ZABRZE,STATOIL POLAND,,,32-277 12 82,ul. Wolności 484,41-806 Zabrze,Zabrze,Śląskie,Poland,(032) 277 12 81,,,,,,N,No / No,,,5909000541030,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2001-12-31,,Not Entered PL,Arnold Smolarek,,06.00-22.00,06.00-22.00,07.00-21.00,18.828253,50.296853,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Zabrze, Wolności",PL
70651,"STATOIL OSTROWIEC ŚWIĘTOKRZYSKI, Al. Jana Pawła II",STATOIL POLAND,,,41-263 02 90,Al. Jana Pawła II 75,27-400 Ostrowiec Świętokrzyski,Ostrowiec Świętokrzyski,Świętokrzyskie,Poland,(041) 263 02 91,,,,,,N,No / No,,,5909000541610,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-01-07,,Not Entered PL,Irek Bakalarski,00.00-24.00,,,,21.399314,50.947642,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Ostrowiec Świętokrzyski, Al. Jana Pawła Ii",PL
70652,"STATOIL PŁOCK, Otolińska 2",STATOIL POLAND,,,24-262 07 14,ul. Otolińska 2,09-407 Płock,Płock,Mazowieckie,Poland,(024) 262 07 13,,,,,,N,No / No,,,5909000541511,,,,,,CO/CO,CO/CO,,Service Station,Active,Retail Station,Statoil Servicenter,,,,,Not Entered PL,Zbigniew Maciaszek,00.00-24.00,,,,19.710889,52.545604,"Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Truck parking, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, AdBlue Fuel","Statoil Płock, Otolińska",PL
70663,STATOIL TYCHY,STATOIL POLAND,ul. Budowlanych 1,43-100 Tychy,32-325 05 02,ul. Budowlanych 1,43-100 Tychy,Tychy,Śląskie,Poland,(032) 325 05 03,,,,,,N,No / No,,,5909000541092,,,,,,CO/CO,CO/CO,,Service Station,Active,Retail Station,Express,,,,,Not Entered PL,Mariusz Kieczek,00.00-24.00,,,,18.986539,50.123592,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Tychy, Budowlanych",PL
70664,"STATOIL 1-2-3 TORUŃ, Przy Kaszowniku",STATOIL POLAND,,,22-255 22 55,ul. Przy Kaszowniku 2,87-100 Toruń,Toruń,Kujawsko-Pomorskie,Poland,,,,,,,N,No / No,,,5909000540859,,,,,,CO/CO,CO/DO,01-10-2011,Service Station,Active,Retail Station,1-2-3,,,2008-12-22,,Not Entered PL,Zbigniew Maciaszek,,,,07.00-21.00,18.6064,53.01621,Routex Atlas,"miles 95, miles 98, miles Diesel, Supragaz","Statoil 1-2-3 Toruń, Przy Kaszowniku",PL
70665,STATOIL SOPOT,STATOIL POLAND,,,58-551 02 90,Al. Niepodległości 627-637,81-811 Sopot,Sopot,Pomorskie,Poland,(058) 551 33 61,,,,,,N,No / No,,,5909000542365,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2000-04-28,,Not Entered PL,Marek Krasuń,00.00-24.00,,,,18.564061,54.424422,"Car wash, Made to Go fast food, Routex Atlas, Trailer rental","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz",Statoil Sopot,PL
70666,STATOIL GRĘZÓW,STATOIL POLAND,,,25 633 92 79,Gręzów 1B,08-130 Kotuń,Kotuń,Mazowieckie,Poland,(025) 633 92 79,,,,,,N,No / No,,,5909000542044,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2000-04-28,,Not Entered PL,Paweł Małakowski,00.00-24.00,,,,22.157717,52.180939,"Made to Go fast food, Routex Atlas, Lounge, Truck parking","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel",Statoil Gręzów,PL
70668,STATOIL ZAKROCZYM,STATOIL POLAND,,,22-785 28 22,ul. Doranta 17,05-170 Zakroczym,Zakroczym,Mazowieckie,Poland,(022) 785 28 22,,,,,,N,No / No,,,5909000541474,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2000-04-28,,Not Entered PL,Krzysztof Galan,00.00-24.00,,,,20.610889,52.445789,"Made to Go fast food, Routex Atlas, Lounge, Truck parking, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Zakroczym, Doranta",PL
70676,STATOIL GDYNIA,STATOIL POLAND,,,58-665 98 58,ul. Unruga 3,81-181 Gdynia,Gdynia,Pomorskie,Poland,(058) 665 98 56,,,,,,N,No / No,,,5909000540514,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-11-03,,Not Entered PL,Marek Krasuń,00.00-24.00,,,,18.514481,54.548806,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Gdynia, Unruga",PL
70680,"STATOIL KROTOSZYN, Koźmińska",STATOIL POLAND,,,62-722 57 65,ul. Koźmińska 60,63-700 Krotoszyn,Krotoszyn,Wielkopolskie,Poland,(062) 722 57 66,,,,,,N,No / No,,,5909000541740,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2002-12-18,,Not Entered PL,Katarzyna Rajewska,00.00-24.00,,,,17.808249,51.654558,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Krotoszyn, Koźmińska",PL
70691,"STATOIL JELENIA GÓRA, Sudecka",STATOIL POLAND,,,75-753 60 45,ul. Sudecka 40-42,58-500 Jelenia Góra,Jelenia Góra,Dolnosląskie,Poland,(075) 75 360 46,,,,,,N,No / No,,,5909000541719,,,,,,CO/CO,CO/CO,,Service Station,Active,Retail Station,Statoil Servicenter,,,2007-10-13,,Not Entered PL,Piotr Stawski,00.00-24.00,,,,15.742327,50.897085,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Jelenia Góra, Sudecka",PL
70693,STATOIL ŚREM,STATOIL POLAND,,,61-284 15 66,ul. Grunwaldzka 21,63-100 Śrem,Śrem,Wielkopolskie,Poland,(061) 281 06 03,,,,,,N,No / No,,,5909000542433,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-12-10,,Not Entered PL,Rafał Gardzielewski,00.00-24.00,,,,17.016433,52.080186,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Śrem, Grunwaldzka",PL
70697,STATOIL BIELSK PODLASKI,STATOIL POLAND,,,85 730 92 72,Al. Piłsudskiego 9,17-100 Bielsk Podlaski,Bielsk Podlaski,Podlaskie,Poland,(085) 730 92 79,,,,,,N,No / No,,,5909000540026,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-01-07,,Not Entered PL,Paweł Małakowski,00.00-24.00,,,,23.186011,52.765411,"Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Truck parking","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Bielsk Podlaski, Piłsudskiego",PL
70700,STATOIL WODZISŁAW ŚLĄSKI,STATOIL POLAND,,,32-454 56 56,ul. 26-go Marca 59,44-300 Wodzisław Śląski,Wodzisław Śląski,Śląskie,Poland,(032) 454 56 57,,,,,,N,No / No,,,5909000541221,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-03-06,,Not Entered PL,Mariusz Kieczek,00.00-24.00,,,,18.459900,50.009572,"Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Wodzisław Śląski, 26-go Marca",PL
70705,"STATOIL TARNÓW, Klikowska",STATOIL POLAND,,,14-628 34 61,ul. Klikowska 19,33-100 Tarnów,Tarnów,Małopolskie,Poland,(014) 628 34 60,,,,,,N,No / No,,,5909000541382,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2005-07-28,,Not Entered PL,Robert Konieczny,00.00-24.00,,,,20.976739,50.017973,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Tarnów, Klikowska",PL
70706,STATOIL CIESZYN,STATOIL POLAND,,,33-858 25 17,ul. Kolejowa 8,43-400 Cieszyn,Cieszyn,Śląskie,Poland,(033) 858 25 16,,,,,,N,No / No,,,5909000541238,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-03-21,,Not Entered PL,Mariusz Kieczek,00.00-24.00,,,,18.639813,49.748849,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Cieszyn, Kolejowa",PL
70713,STATOIL CHORZÓW,STATOIL POLAND,,,32 247 32 66,ul. Batorego 29,41-506 Chorzów,Chorzów,Śląskie,Poland,(032) 247 32 67,,,,,,N,No / No,,,5909000541153,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-04-14,,Not Entered PL,Arnold Smolarek,00.00-24.00,,,,18.938800,50.271611,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Chorzów, Batorego",PL
70720,STATOIL SŁUPSK,STATOIL POLAND,,,59 847 50 40,ul. Gdańska/Kozietulskiego 12,76-200 Słupsk,Słupsk,Pomorskie,Poland,(059) 847 50 41,,,,,,N,No / No,,,5909000541429,,,,,,CO/CO,CO/DO,01-12-2009,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-12-23,,Not Entered PL,Marek Krasuń,00.00-24.00,,,,17.047233,54.465094,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Słupsk, Gdańska/kozietulskiego",PL
70732,"STATOIL 1-2-3 POZNAŃ, Głogowska",STATOIL POLAND,,,22-255 22 55,ul. Głogowska 218,60-104 Poznań,Poznań,Wielkopolskie,Poland,(061) 839 10 26,,,,,,N,No / No,,,5909000540385,,,,,,CO/CO,CO/DO,01-01-2012,Service Station,Active,Retail Station,1-2-3,,,2006-08-30,,Not Entered PL,Rafał Gardzielewski,,06.00-22.00,06.00-22.00,07.00-21.00,16.872725,52.378767,"Routex Atlas, Truck parking","miles 95, miles Diesel","Statoil 1-2-3 Poznań, Głogowska",PL
70733,STATOIL WRZEŚNIA,STATOIL POLAND,,,61 436 05 71,ul. Działkowców 9,62-300 Września,Września,Wielkopolskie,Poland,(061) 436 05 80,,,,,,N,No / No,,,5909000542471,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-02-01,,Not Entered PL,Katarzyna Rajewska,00.00-24.00,,,,17.549619,52.317069,"Made to Go fast food, Routex Atlas, Lounge, Trailer rental","miles 95, miles Diesel, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Września, Działkowców",PL
70734,STATOIL OPALENICA,STATOIL POLAND,,,61-447 92 15,Wojnowice 72,64-330 Opalenica,Opalenica,Wielkopolskie,Poland,(061) 447 92 15,,,,,,N,No / No,,,5909000542235,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-02-01,,Not Entered PL,Rafał Gardzielewski,00.00-24.00,,,,16.445169,52.317011,"Made to Go fast food, Routex Atlas, Trailer rental","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Opalenica, Wojnowice",PL
70736,STATOIL KARGAŁ LAS,STATOIL POLAND,,,44-732 70 24,Kargał Las 2A,97-371 Wola Krzysztoporska,Kargał Las,Łódzkie,Poland,(044) 732 70 24,,,,,,N,No / No,,,5909000542068,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-02-01,,Not Entered PL,Zbigniew Maciaszek,00.00-24.00,,,,19.626903,51.388331,"Made to Go fast food, Routex Atlas, Lounge, Truck parking, Wifi","miles 95, miles Diesel, milesPLUS Diesel, Supragaz, AdBlue Fuel",Statoil Kargał Las,PL
70738,"STATOIL POZNAŃ, Czechosłowacka",STATOIL POLAND,,,61-832 77 87,ul. Czechosłowacka 108,61-476 Poznań,Poznań,Wielkopolskie,Poland,(061) 832 79 87,,,,,,N,No / No,,,5909000540392,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-02-01,,Not Entered PL,Rafał Gardzielewski,00.00-24.00,,,,16.886022,52.378211,"Made to Go fast food, Routex Atlas, Trailer rental","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Poznań, Czechosłowacka",PL
70741,STATOIL ZIELONA GÓRA,STATOIL POLAND,,,68-323 01 02,Al. Zjednoczenia 104A,65-120 Zielona Góra,Zielona Góra,Lubuskie,Poland,(068) 323 01 02,,,,,,N,No / No,,,5909000542488,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-02-01,,Not Entered PL,Rafał Gardzielewski,00.00-24.00,,,,15.488222,51.954361,"Made to Go fast food, Routex Atlas, Trailer rental","miles 95, miles Diesel, milesPLUS Diesel","Statoil Zielona Góra, Zjednoczenia",PL
70744,STATOIL OSTRÓDA,STATOIL POLAND,,,89 647 66 10,Grabin 22,14-100 Ostróda,Szyldak,Warminsko-Mazurskie,Poland,(089) 647 66 10,,,,,,N,No / No,,,5909000542426,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-02-01,,Not Entered PL,Krzysztof Zwierzycki,00.00-24.00,,,,20.050955,53.651023,"Made to Go fast food, Routex Atlas, Lounge, Truck parking","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Ostróda, Grabin",PL
70745,STATOIL SULEJÓW,STATOIL POLAND,,,44 646 36 98,Korytnica 14,97-300 Piotrków Trybunalski,Sulejów,Łódzkie,Poland,,,,,,,N,No / No,,,5909000542099,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-02-01,,Not Entered PL,Mariusz Stasiak,00.00-24.00,,,,19.775336,51.390869,"Made to Go fast food, Routex Atlas, Lounge, Truck parking, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Sulejów, Korytnica",PL
70746,"STATOIL WARSZAWA, Kondratowicza",STATOIL POLAND,,,22-743 49 30,ul. Kondratowicza 49,03-286 Warszawa,Warszawa,Mazowieckie,Poland,(022) 743 49 40,,,,,,N,No / No,,,5909000540170,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2004-07-14,,Not Entered PL,Krzysztof Galan,00.00-24.00,,,,21.050756,52.292347,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Warszawa, Kondratowicza",PL
70749,STATOIL WROCŁAW,STATOIL POLAND,,,71-359 31 65,ul. Braniborska 84,53-608 Wrocław,Wrocław,Dolnosląskie,Poland,(071) 359 31 66,,,,,,N,No / No,,,5909000540439,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2004-09-22,,Not Entered PL,Piotr Bartoszewicz,00.00-24.00,,,,17.006192,51.111942,"ATM, Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Wrocław, Braniborska",PL
70752,"STATOIL TARNÓW, Al. Matki Bożej Fatimskiej",STATOIL POLAND,,,14-628 42 82,Al. Matki Bożej Fatimskiej 103,33-100 Tarnów,Tarnów,Małopolskie,Poland,(014) 628 42 81,,,,,,N,No / No,,,5909000541399,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2004-05-21,,Not Entered PL,Robert Konieczny,00.00-24.00,,,,20.997534,50.027264,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Truck parking, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Tarnów, Al. Matki Bożej Fatimskiej",PL
70753,STATOIL BIAŁYSTOK,STATOIL POLAND,,,85-662 35 80,ul. Tysiąclecia Państwa Polskiego 8C,15-111 Białystok,Białystok,Podlaskie,Poland,(085) 662 35 80,,,,,,N,No / No,,,5909000540552,,,,,,CO/CO,CO/CO,,Service Station,Active,Retail Station,Statoil Servicenter,,,,,Not Entered PL,Paweł Małakowski,00.00-24.00,,,,23.156015,53.150309,"Car wash, Made to Go fast food, Routex Atlas, Lounge","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz",Statoil Białystok Ysiąclecia Państwa Polskiego,PL
70754,STATOIL WROCŁAW,STATOIL POLAND,,,71-339 78 40,Al. Karkonoska 52,53-015 Wrocław,Wrocław,Dolnosląskie,Poland,(071) 339 77 38,,,,,,N,No / No,,,5909000540446,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-01-04,,Not Entered PL,Piotr Bartoszewicz,00.00-24.00,,,,17.000739,51.062442,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Truck parking, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Wrocław, Karkonoska",PL
70756,"STATOIL BRZESKO, Kościuszki",STATOIL POLAND,,,14-684 58 11,ul. Kościuszki 66E,32-800 Brzesko,Brzesko,Małopolskie,Poland,(014) 684 58 12,,,,,,N,No / No,,,5909000541986,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-09-23,,Not Entered PL,Robert Konieczny,00.00-24.00,,,,20.596227,49.969983,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Truck parking, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Brzesko, Kościuszki",PL
70758,STATOIL OLKUSZ,STATOIL POLAND,,,32-645 06 64,ul. Rabsztyńska 2B,32-300 Olkusz,Olkusz,Małopolskie,Poland,(032) 645 06 93,,,,,,N,No / No,,,5909000541368,,,,,,CO/CO,/,,Service Station,Active,Retail Station,Statoil Servicenter,,,2003-07-10,,Not Entered PL,Łukasz Dąbrowski,00.00-24.00,,,,19.567456,50.281164,"Car wash, Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz","Statoil Olkusz, Rabsztyńska",PL
70759,STATOIL ŻORY,STATOIL POLAND,,,32-756 90 40,ul. Katowicka 1,44-240 Żory,Żory,Śląskie,Poland,(032) 756 90 60,,,,,,N,No / No,,,5909000541269,,,,,,CO/CO,CO/CO,,Service Station,Active,Retail Station,Statoil Servicenter,,,2004-01-02,,Not Entered PL,,00.00-24.00,,,,18.698612,50.043416,"Made to Go fast food, Routex Atlas, Lounge, Trailer rental, Truck parking, Wifi","miles 95, miles Diesel, milesPLUS 98, milesPLUS Diesel, Supragaz, AdBlue Fuel","Statoil Żory, Katowicka",PL
